,id,date,text,likes,retweet,comments,urls
119,1362314942209089538,2021-02-18 08:16:07+00:00,"Piza Top Secret Quattro baharu telah tiba untuk mencuri hati anda! ❤️ Nikmati Classified Chicken, Chicken Confident… https://t.co/esdXfZzapb",1,2,1,[{'url': 'https://t.co/esdXfZzapb'}]
120,1323596209865457664,2020-11-03 12:01:42+00:00,Make your Tuesdays awesome with your favorite pizza Slice of pizza at Domino's from as low as RM3.90! We're telling… https://t.co/V30xKBB5JO,7,0,1,[{'url': 'https://t.co/V30xKBB5JO'}]
121,1318750207622881282,2020-10-21 03:05:25+00:00,Abang tu malu-malu nak deliver pizza ke Emily. 🤭 https://t.co/UOqpAtzCnr,3,0,1,[{'url': 'https://t.co/UOqpAtzCnr'}]
122,1341213347589419008,2020-12-22 02:45:55+00:00,"*Tertakluk pada terma dan syarat.*Surcaj dikenakan untuk Classics, dan First Class.",0,0,1,[]
123,1376007363476430851,2021-03-28 03:04:55+00:00,"Dapatkan dengan tawaran Beli 1 Percuma 2 untuk Jimat Setiap Hari. Nak lebih mudah, pesan untuk Pandu Ambil sekarang… https://t.co/7OCsZgjHl8",1,1,1,[{'url': 'https://t.co/7OCsZgjHl8'}]
124,1350335820654235648,2021-01-16 06:55:22+00:00,Semoga piza 🍕 kami dapat memberi kegembiraan kepada anda semua☺️#CountOnDominos #ItsAllAboutYou,0,0,1,[]
125,1309068225309806598,2020-09-24 09:52:40+00:00,https://t.co/oTFZxFPM5l,133,7,2,[{'url': 'https://t.co/oTFZxFPM5l'}]
126,1312962951431614464,2020-10-05 03:48:55+00:00,"*Kecuali untuk Labuan, restoran kami dibuka seperti biasa sehingga 11.00 malam.*Untuk masa operasi terkini di Saba… https://t.co/5rcjozgzhM",0,0,2,[{'url': 'https://t.co/5rcjozgzhM'}]
127,1374149960124403713,2021-03-23 00:04:15+00:00,Hari Selasa tiba lagi! Jom dapatkan Piza Personal kegemaran di Domino's dari hanya RM3.90! 🍕 Pesan hari ini untuk b… https://t.co/3zKVdhEyPX,7,0,1,[{'url': 'https://t.co/3zKVdhEyPX'}]
128,1339752029858631680,2020-12-18 01:59:09+00:00,"Abang Domino's, standy untuk penghantaran percuma k.",4,1,1,[]
129,1308727095070093312,2020-09-23 11:17:09+00:00,RT @zahidsafwan_: Blue is kinda sus.,0,1,2,[]
130,1320193048530219008,2020-10-25 02:38:45+00:00,"Whether you're hanging out with your geng, or spending some lovely time with your other half, or just enjoying some… https://t.co/iMToxpQW2A",6,1,1,[{'url': 'https://t.co/iMToxpQW2A'}]
131,1385111191052161025,2021-04-22 06:00:16+00:00,"Penerima bukan sahaja akan menerima set hidangan Kasih &amp; Piza, malah kad ucapan istimewa dari anda. Semoga Ramadan… https://t.co/XD0vKSq1x0",2,0,3,[{'url': 'https://t.co/XD0vKSq1x0'}]
132,1339474225539649536,2020-12-17 07:35:16+00:00,RT @amiruljamil_: Beef pepperoni! https://t.co/AyAvbPHq1w,0,1,2,[{'url': 'https://t.co/AyAvbPHq1w'}]
133,1308713656473976832,2020-09-23 10:23:45+00:00,RT @alyp_ryb: Bruh 😂😂 nice https://t.co/RComjy8wGK,0,1,2,[{'url': 'https://t.co/RComjy8wGK'}]
134,1352873142767689728,2021-01-23 06:57:47+00:00,Pengamalan penjarakan fizikal merupakan salah satu cara yang boleh kita lakukan bagi mengatasi wabak ini. Kami di D… https://t.co/3ieyzL5QuV,4,0,3,[{'url': 'https://t.co/3ieyzL5QuV'}]
135,1324318996439605248,2020-11-05 11:53:48+00:00,"*Surcharge applies for Classics, and First Class pizza range.*Minimum RM20 checkout for delivery.*T&amp;C Apply.",2,1,1,[]
136,1339488613524881419,2020-12-17 08:32:26+00:00,RT @pet3shaa_0501: Flaming Tuna 🥺 https://t.co/pGRqqc8h2w https://t.co/DBWnG0sfCr,0,1,2,[{'url': 'https://t.co/pGRqqc8h2w'}]
137,1333001710093012997,2020-11-29 10:55:48+00:00,Craving for some deal-icious goodness? 🤤 Jom order Domino's Pizzas from as low as RM5 each! 🤯🍕 With 30 over flavors… https://t.co/VVApgKTM4c,3,0,2,[{'url': 'https://t.co/VVApgKTM4c'}]
138,1310914370424070144,2020-09-29 12:08:36+00:00,RT @_nedxander: Every Tuesday’s meal 🍕💖 https://t.co/EkYpDPM7a0,0,1,1,[]
139,1338316019408883714,2020-12-14 02:52:58+00:00,Mantap min. 🙌🍕 https://t.co/AXxuWkYVcf,3,0,2,[{'url': 'https://t.co/AXxuWkYVcf'}]
140,1374560423094087681,2021-03-24 03:15:17+00:00,"Piza Top Secret Quattro baharu telah tiba untuk mencuri hati anda! ❤️ Nikmati Classified Chicken, Chicken Confident… https://t.co/vF51cGs9l6",3,0,1,[{'url': 'https://t.co/vF51cGs9l6'}]
141,1314401011079938048,2020-10-09 03:03:16+00:00,RT @ashroughftw: Make this the Dominos official delivery vehicle pls https://t.co/31xOPnCcel,0,2,2,[{'url': 'https://t.co/31xOPnCcel'}]
142,1341213345592971264,2020-12-22 02:45:54+00:00,Bila lagi nak makan Piza Personal 🍕 kegemaran kalau bukan hari ni! 😆 Dapatkan sekarang dari hanya RM3.90 di Domino'… https://t.co/8GqdQAgfn0,1,2,1,[{'url': 'https://t.co/8GqdQAgfn0'}]
143,1318363807446687746,2020-10-20 01:30:00+00:00,Date nights at home made special with Domino's Buy 1 Free 2 deal! We'll even deliver to you for free ❤… https://t.co/dEJSifQTqG,2,0,0,[{'url': 'https://t.co/dEJSifQTqG'}]
144,1367813172455903234,2021-03-05 12:24:07+00:00,"Seonhohadas 💔 Admin dah cuba, tapi😢sad our dreams of famous faces on boxes won't come true. But don't be too sad, a… https://t.co/ZPuIq2kt0g",355,71,10,[{'url': 'https://t.co/ZPuIq2kt0g'}]
145,1310760848390983684,2020-09-29 01:58:33+00:00,"*Tertakluk pada terma dan syarat.*Surcaj dikenakan untuk Classics, dan First Class.",0,0,1,[]
146,1319632858084880384,2020-10-23 13:32:45+00:00,RT @leeghksh: Beef pepperoni thin crust extra cheese 😭,0,15,2,[]
147,1364530586124226564,2021-02-24 11:00:18+00:00,"Kalau korang hebat, cuba taip sambil tutup mata. 😌 Jom, tengok berapa ramai yang dapat taip dengan tepat! https://t.co/uj7Ow98sOJ",8,4,8,[]
148,1347754975703699457,2021-01-09 04:00:00+00:00,Nak makan apa hari ni? Of course makan pizza! 🍕😍Sebab korang can get your favorite pizza flavor from as low as RM5!… https://t.co/frhrPwbaBZ,4,1,0,[{'url': 'https://t.co/frhrPwbaBZ'}]
149,1347485613969182720,2021-01-08 10:09:40+00:00,Tunggu apa lagi? Jom dapatkan piza 🍕 kegemaran korang dari serendah RM5! 🤩 Pesan sekarang 👉 https://t.co/OBDF3bKBLq… https://t.co/sOAeYZXXR5,0,0,0,"[{'url': 'https://t.co/OBDF3bKBLq'}, {'url': 'https://t.co/sOAeYZXXR5'}]"
150,1372744139498921986,2021-03-19 02:58:01+00:00,Terms &amp; Conditions: * Offers valid from 12pm - 5pm only.* Valid for online ordering only.* Valid with purchase of Buy 1 Free 2 Geng only.,0,0,1,[]
151,1339155057342746625,2020-12-16 10:27:00+00:00,"Belum makan pizza lagi this week? 🍕😍 Here, Admin bagi satu sebab untuk korang: Get more for free with our Buy 1 Fre… https://t.co/WlkJkCIH5J",6,0,1,[{'url': 'https://t.co/WlkJkCIH5J'}]
152,1336574289819013120,2020-12-09 07:31:57+00:00,Tahniah kepada para pemenang yang berjaya memberi jumlah Cheesy Mozzarella Stix dengan tepat! 🍕@irdinazuhairag1… https://t.co/KI1QV2Rv1F,3,0,3,[{'url': 'https://t.co/KI1QV2Rv1F'}]
153,1315281695696850944,2020-10-11 13:22:47+00:00,RT @winnercircle90s: My lunch + dinner. Grabfood promo 50% at Domino’s. I got these 3 at Rm21 only.💙 @GrabMY @DominosMY https://t.co/44UsTk…,0,3,1,[]
154,1334120363563700224,2020-12-02 13:00:56+00:00,#GamingIsPizzaPartyTime 🎮🍕 https://t.co/AMtIPjtLTn,1,1,1,[{'url': 'https://t.co/AMtIPjtLTn'}]
155,1342831406360088578,2020-12-26 13:55:30+00:00,RT @tenoq: Simping for @DominosMY because I still need pizza in 2021. https://t.co/yTlQSUXJNI,0,1,1,[]
156,1339920332883292160,2020-12-18 13:07:56+00:00,RT @amandaaish_: Now watching Celine &amp; TV on shopee livestream mukbang with @DominosMY 🤤😋✨ #ShopeeLiveMY #ShopeeReviews https://t.co/j3FY2C…,0,1,1,[]
157,1329711160438865920,2020-11-20 09:00:20+00:00,"You can definitely #CountOnDominos, and we'd like to wish all Malaysians to #StaySafe and continue practicing physi… https://t.co/CJSgdqBHur",0,0,1,[{'url': 'https://t.co/CJSgdqBHur'}]
158,1326548666262323200,2020-11-11 15:33:42+00:00,"Quote this tweet and get 0 likes, 0 RTs and 0 comments by 8pm tomorrow. Winner gets a pizza party set belanja by ad… https://t.co/92vTcSEDKC",692,650,9,[{'url': 'https://t.co/92vTcSEDKC'}]
159,1308752983929303041,2020-09-23 13:00:01+00:00,Grocery shop in style with Domino's LIMITED EDITION BAG! 😍 Order our hebat-licious UP TO 50% OFF ALL ITEMS deal and… https://t.co/3eh8zwRan5,5,0,3,[{'url': 'https://t.co/3eh8zwRan5'}]
160,1372460369449381890,2021-03-18 08:10:25+00:00,"Piza Top Secret Quattro baharu telah tiba untuk mencuri hati anda! ❤️ Nikmati Classified Chicken, Chicken Confident… https://t.co/iH6568WkmR",3,1,1,[{'url': 'https://t.co/iH6568WkmR'}]
161,1325287566896099329,2020-11-08 04:02:33+00:00,RT @KaoriMalaysia: 大事な仕事が終わったのでパァ〜ッとピザでも食べようかと思ったらCMCO延長の知らせを聞き撃沈。こうなったらやけ食いだー😂🍕#マレーシア @DominosMY https://t.co/ResY7jrN4i,0,3,1,[]
162,1308710786462670849,2020-09-23 10:12:20+00:00,Emergency Meeting‼️ 📢 We have an Impostor! Can you guess who it is? 🤔 Dia suka campur pizza. 🧐 https://t.co/5f2tzoJWJ6,908,648,11,[]
163,1349278875990151169,2021-01-13 08:55:27+00:00,RT @sweetiesyafikha: And Add on cheese 😍,0,2,2,[]
164,1354353454014025732,2021-01-27 09:00:00+00:00,Korang nak menang set Parti Domino’s bernilai RM104.90? 🤩 Cuba teka nama tiga hidangan Domino’s ni dengan tepat dul… https://t.co/6hHa51WTY7,9,8,10,[{'url': 'https://t.co/6hHa51WTY7'}]
165,1351425156128731137,2021-01-19 07:04:00+00:00,"*Surcharge applies for Classics, and First Class pizza range.*Offer valid for online take-away.*T&amp;C Apply.",1,0,3,[]
166,1341998150999887873,2020-12-24 06:44:26+00:00,Jom sama-sama memupuk suasana positif dengan mengikut langkah-langkah mudah ini. 🥰1️⃣  Beli mana-mana Set Kasih &amp;… https://t.co/CM0uBfHIFj,0,0,3,[{'url': 'https://t.co/CM0uBfHIFj'}]
167,1313474179514216449,2020-10-06 13:40:22+00:00,RT @HasmiraHakimi: Nice dominos!,0,3,2,[]
168,1346383314995662848,2021-01-05 09:09:31+00:00,https://t.co/QaPp8hcvkY,9,1,1,[]
169,1344486851059466242,2020-12-31 03:33:39+00:00,"Hi semua! Dah berapa hari kerja all day, sekarang masa untuk #OffDay!Nak makan piza tak perlu susah, dengan Pandu… https://t.co/yH1eKtMHuG",14,7,3,[{'url': 'https://t.co/yH1eKtMHuG'}]
170,1342137972905242626,2020-12-24 16:00:03+00:00,Ada orang prefer durian as a tea-time snack. Ada orang makan durian macam makan nasi. Admin pulak confirm makan dur… https://t.co/VczMCnh4IM,1107,68,9,[{'url': 'https://t.co/VczMCnh4IM'}]
171,1328202382354784259,2020-11-16 05:04:59+00:00,Jom #JimatDenganDominos! 🍕 https://t.co/OVvi4B5yZk,5,0,1,[{'url': 'https://t.co/OVvi4B5yZk'}]
172,1310244517769961472,2020-09-27 15:46:50+00:00,RT @lisajariffin: Absolutely worth staying up all night for 😆What's your favourite @DominosMY flavour? Mine is Classified Chicken 🍕🕵️🐔 ht…,0,2,2,[]
173,1318741160005808128,2020-10-21 02:29:28+00:00,"RT @vanillaffs: 🤣🤣🤣🤣 the tea is hot, the burn is real... maybe Domino's for lunch is good idea after all 😆 https://t.co/2HYgGdXksF",0,1,2,[{'url': 'https://t.co/2HYgGdXksF'}]
174,1319268329115189249,2020-10-22 13:24:15+00:00,"Walaupun pada waktu yang mencabar kini, saat indah tetap dapat dikongsikan bersama mereka yang memerlukan kerana… https://t.co/hyIYkNJRya",5,0,1,[{'url': 'https://t.co/hyIYkNJRya'}]
175,1331157100760743936,2020-11-24 08:45:59+00:00,RT @SyazwaniMarzuki: I am that friend who likes pineapple on pizza 💁🏻‍♀️ https://t.co/CMtegKIcb2,0,1,2,[{'url': 'https://t.co/CMtegKIcb2'}]
176,1355823209849864194,2021-01-31 10:20:17+00:00,Satu keping piza 🍕 ada banyak bahagian. Tapi bahagian mana akan korang gigit dulu? 🤔 https://t.co/n9w2H0UIZF,8,0,2,[]
177,1356427418534174721,2021-02-02 02:21:12+00:00,"*Surcharge applies for Classics, and First Class pizza range.*Offer valid for online take-away.*T&amp;C Apply.",1,0,1,[]
178,1357608772076666881,2021-02-05 08:35:29+00:00,Apa kata hari ni korang makan piza kegemaran? 😉🍕 Dapatkan daripada serendah RM5 je di Domino's! 🤩 Pesan sekarang di… https://t.co/WoyrubHCvW,3,0,0,[{'url': 'https://t.co/WoyrubHCvW'}]
179,1308934174888398850,2020-09-24 01:00:00+00:00,"For those who like it different, here's a visual idea for your social post! 😏 Domino's LIMITED EDITION BAG is up fo… https://t.co/MshSKZV9sU",5,3,1,[{'url': 'https://t.co/MshSKZV9sU'}]
180,1315281662280781825,2020-10-11 13:22:39+00:00,RT @ayuyuoaaa: First delivery to our own house. ❤️ @DominosMY https://t.co/0tmLiVdrnY,0,1,1,[]
181,1358972921281093641,2021-02-09 02:56:07+00:00,Hari Selasa tiba lagi! Jom dapatkan Piza Personal kegemaran di Domino's dari hanya RM3.90! 🍕Pesan hari ini untuk ba… https://t.co/NXqTtFGljm,5,1,1,[{'url': 'https://t.co/NXqTtFGljm'}]
182,1346383316908314630,2021-01-05 09:09:32+00:00,"Berminat? Tunggu apa lagi, banyak keistimewaan menantikan anda. 😄 Mohon sekarang di sini!https://t.co/RGmWGkVeWL",1,0,1,[{'url': 'https://t.co/RGmWGkVeWL'}]
183,1351012604450373640,2021-01-18 03:44:40+00:00,Tahniah kepada para pemenang yang berjaya menjawab soalan matematik kami dengan tepat! 🍕@tiqtariq @yourbabyyodaa @ramthefoodlover,4,0,1,[]
184,1313839400338423808,2020-10-07 13:51:37+00:00,Cheezy goodness doesn't have to cost you RM460 and it comes with free delivery because #ItsAllAboutYou. 😏 Don't wor… https://t.co/fKQk44mRfN,7,2,0,[{'url': 'https://t.co/fKQk44mRfN'}]
185,1317648972316508160,2020-10-18 02:09:30+00:00,"Langkah-langkah:1. Gandingkan piza dan sos dengan tepat.Contoh:1-A, 2-B, ..2. Tag 3 kawan anda.3. RT tweet ini… https://t.co/Q49SoGQigC",2,1,6,[{'url': 'https://t.co/Q49SoGQigC'}]
186,1349977190511755264,2021-01-15 07:10:18+00:00,Step 1️⃣: Key in your car details after you make payment 🚗Step 2️⃣: Park at the designated Pandu Ambil pick-up poi… https://t.co/KzqjpGgEX9,0,0,3,[{'url': 'https://t.co/KzqjpGgEX9'}]
187,1315585832992927749,2020-10-12 09:31:19+00:00,Enjoy 1 FREE Regular Pizza + 1 FREE Breadside with the best pizza deal in town - Domino's Buy 1 Free 2 deal! 😋🍕 Spe… https://t.co/1PHTiv6LOP,8,0,1,[{'url': 'https://t.co/1PHTiv6LOP'}]
188,1339490107238227968,2020-12-17 08:38:22+00:00,RT @nxshxtx: @DominosMY SIMPLY CHEESE https://t.co/wJogsv3UJs,0,1,1,[]
189,1331547523312283649,2020-11-25 10:37:23+00:00,Tunggu apa lagi? Don't say admin tak ajak! 😝👉🏻 https://t.co/L3QoNwPik8,2,0,1,[{'url': 'https://t.co/L3QoNwPik8'}]
190,1335869667366191105,2020-12-07 08:52:02+00:00,Don't say admin tak ajak! 😝👉🏻 https://t.co/L3QoNwPik8,0,0,1,[{'url': 'https://t.co/L3QoNwPik8'}]
191,1368035558648205312,2021-03-06 03:07:48+00:00,Dah try piza Top Secret Sauce baru? Admin nak tahu tahap kepuasan korang lepas makan piza tu. Reply pakai GIF 😁 https://t.co/HNK1rJzrcv,2,1,0,[]
192,1334033466715848705,2020-12-02 07:15:38+00:00,"With so many pizza flavors and sides to choose from, which one tingles your tastebuds the most? 🍕 Jom, order your f… https://t.co/YZi2BBa8hN",2,0,1,[{'url': 'https://t.co/YZi2BBa8hN'}]
193,1351788044987219969,2021-01-20 07:05:59+00:00,🕵🏻‍♂️ Imagine if Agent 47 knocks on your door... to deliver the best pizza in town! 😁🙌🏼 It's surely the safest pizz… https://t.co/jA79hErthG,13,2,2,[{'url': 'https://t.co/jA79hErthG'}]
194,1311308918237224962,2020-09-30 14:16:23+00:00,RT @_JaeLicious_: @DominosMY A little funk and soul for me ✨ https://t.co/z6GQFTEHNg,0,1,1,[]
195,1318836145963159553,2020-10-21 08:46:54+00:00,"It is memang very the convenient dengan Domino's #PanduAmbil! Basikal atau kereta, tak payahlah turun daripada kend… https://t.co/J3ODpMzbu5",3,4,0,[{'url': 'https://t.co/J3ODpMzbu5'}]
196,1328951933990821888,2020-11-18 06:43:26+00:00,"RT @ArdianHarith: Awal, kita sambut malam ni https://t.co/Gpfnc2vk9m",0,1,2,[{'url': 'https://t.co/Gpfnc2vk9m'}]
197,1315863150894309376,2020-10-13 03:53:17+00:00,"*Tertakluk pada terma dan syarat.*Surcaj dikenakan untuk Classics, dan First Class.",1,0,1,[]
198,1370571686081220612,2021-03-13 03:05:28+00:00,Terms &amp; Conditions: * Offers valid from 12pm - 5pm only.* Valid for online ordering only.* Valid with purchase of Buy 1 Free 2 Geng only.,1,0,1,[]
199,1316628242871140353,2020-10-15 06:33:29+00:00,"Need an epic meal to amp up your geng hangout sesh? Tunggu apa lagi? Jom, order a Regular Pizza to enjoy 1 FREE Piz… https://t.co/DkosmLTLK4",5,0,1,[{'url': 'https://t.co/DkosmLTLK4'}]
200,1309333377992937472,2020-09-25 03:26:18+00:00,"Jom, order your favorites and don't miss out on this limited time offer! 😏👉🏻 https://t.co/D2XFdBUqq0 #HalfPriceFullDelicious",0,0,1,[{'url': 'https://t.co/D2XFdBUqq0'}]
201,1334412338099679237,2020-12-03 08:21:08+00:00,Para wira dan wirawati barisan hadapan merupakan nadi masyarakat yang bertugas tanpa henti bagi memastikan keselama… https://t.co/WiG5AnBbYM,6,0,1,[{'url': 'https://t.co/WiG5AnBbYM'}]
202,1309342043324309504,2020-09-25 04:00:44+00:00,"Quick, order your favorites today here 👉 https://t.co/SHNoxxWKdN 👈 and redeem a bag for yourself, while stock lasts… https://t.co/XT6gjtIExT",2,0,1,"[{'url': 'https://t.co/SHNoxxWKdN'}, {'url': 'https://t.co/XT6gjtIExT'}]"
203,1331147416326733825,2020-11-24 08:07:30+00:00,RT @lamkanahraf: Pizza + nenas makes more sense than instant noodle + boba,0,19,2,[]
204,1309500281034428417,2020-09-25 14:29:30+00:00,RT @AimanFaizArbain: @DominosMY pun dah kena sting yahuuu https://t.co/x4jIDZumzu,0,2,1,[]
205,1382544323883913218,2021-04-15 04:00:27+00:00,Jangan tangguh-tangguh! Pesan hidangan Domino's kegemaran anda secara awal untuk berbuka di aplikasi atau website k… https://t.co/epnRZW3dUO,3,0,0,[{'url': 'https://t.co/epnRZW3dUO'}]
206,1386621421808357376,2021-04-26 10:01:23+00:00,Korang suka garlic bread yang mana? Kiri ke kanan? Bagitau sekali sebabnya!Kiri = RTKanan = ❤️(Sumber: Imej Goog… https://t.co/Yub5od2EFo,28,18,4,[{'url': 'https://t.co/Yub5od2EFo'}]
207,1326060455756853248,2020-11-10 07:13:44+00:00,Credit : Assassin's Creed : Valhalla,2,0,2,[]
208,1329042147383775233,2020-11-18 12:41:55+00:00,Our delivery has always been free. 🛵💨 https://t.co/woZQOjAgRC,3,0,0,[{'url': 'https://t.co/woZQOjAgRC'}]
209,1331547462998212608,2020-11-25 10:37:08+00:00,"With so many pizza flavors and sides to choose from, which one tingles your tastebuds the most? 🍕 Jom, order your f… https://t.co/Xe91UMQrfm",9,2,1,[{'url': 'https://t.co/Xe91UMQrfm'}]
210,1333056604569178112,2020-11-29 14:33:56+00:00,RT @zackizati: Hari ni tak ada air maka kita pesan piza sambil baca buku tentang piza.@DominosMY https://t.co/ZTtup1zmyc,0,1,1,[]
211,1373831845998063622,2021-03-22 03:00:11+00:00,"Dapatkan dengan tawaran Beli 1 Percuma 2 untuk Jimat Setiap Hari. Nak lebih mudah, pesan untuk Pandu Ambil sekarang… https://t.co/RE1UyFCKdY",0,0,1,[{'url': 'https://t.co/RE1UyFCKdY'}]
212,1330043265635192832,2020-11-21 07:00:00+00:00,"We all know what Miles Morales would play on the new PS5, but admin nak tau what you guys would be trying out first… https://t.co/BJYNDfH7km",18,3,2,[{'url': 'https://t.co/BJYNDfH7km'}]
213,1368766090994610181,2021-03-08 03:30:41+00:00,The best thing about working 💻 from home? Getting your fav pizza 🍕 with 50% off chicken side 🍗delivered to you! 😍 Y… https://t.co/Tdvf1yV0ry,0,1,1,[{'url': 'https://t.co/Tdvf1yV0ry'}]
214,1348916579459715072,2021-01-12 08:55:48+00:00,📣 Grab the brand new 2021 VIP Express Card now! Enjoy a FREE regular pizza when you activate your card today. 😋 We'… https://t.co/9CHhybFToG,2,0,1,[{'url': 'https://t.co/9CHhybFToG'}]
215,1321619083880669185,2020-10-29 01:05:18+00:00,"Sambil beristirahat bersama keluarga, boleh juga belanja family makan piza. Klik sini 👉https://t.co/X6aGcoHQ0z👈 dan… https://t.co/GiYmd2ljvU",2,0,1,"[{'url': 'https://t.co/X6aGcoHQ0z'}, {'url': 'https://t.co/GiYmd2ljvU'}]"
216,1366224252643336192,2021-03-01 03:10:19+00:00,The best thing about working 💻from home? Getting your fav pizza 🍕with 50% off chicken side 🍗 delivered to you! 😍 Yu… https://t.co/s3bwkCcEsK,4,0,1,[{'url': 'https://t.co/s3bwkCcEsK'}]
217,1328524740160471040,2020-11-17 02:25:55+00:00,"*Surcharge applies for Classics, and First Class pizza range.*Offer valid for online take-away.*T&amp;C Apply.",2,0,1,[]
218,1308626146775326721,2020-09-23 04:36:01+00:00,Wahh. 🙌🏻🍕 Terima kasih! https://t.co/Lra1LSCcdk,3,1,1,[{'url': 'https://t.co/Lra1LSCcdk'}]
219,1349274489985531906,2021-01-13 08:38:01+00:00,RT @atieqzsyah: Hahhahahha. Admin dominos ni laju betul buat kerja🤣,0,2,2,[]
220,1359082131893354496,2021-02-09 10:10:05+00:00,"It’s #PizzaDay🍕and it wouldn't be perfect without some scrumptious pizzas! If you're a pizza-lover, we’re pretty su… https://t.co/Fv3eVOizys",2,0,0,[{'url': 'https://t.co/Fv3eVOizys'}]
221,1334463823311343616,2020-12-03 11:45:43+00:00,There's nothing better than spending your movie nights than satisfying your cravings with 1 Regular Pizza + 1 Perso… https://t.co/tuoLSJRy14,6,0,1,[{'url': 'https://t.co/tuoLSJRy14'}]
222,1309001132497416198,2020-09-24 05:26:04+00:00,RT @Faiz_Fakhruddin: Hahaha admin domino nih kreatif gila. https://t.co/OvpYm09qgd,0,1,2,[{'url': 'https://t.co/OvpYm09qgd'}]
223,1321094189195603976,2020-10-27 14:19:34+00:00,RT @itsanise: Yes i did. And it's @DominosMY!Estimated delivery time 8.55pm...tp 8.30pm dah sampai ♥️Thank you! https://t.co/7r9H1gFh3e,0,1,1,[]
224,1339465351180951556,2020-12-17 07:00:00+00:00,Admin challenge korang to find your fav pizza flavor in this teka silang kata! 😏 The first pizza flavor you find i… https://t.co/snjpsHSyq7,6,1,10,[{'url': 'https://t.co/snjpsHSyq7'}]
225,1325449780022054912,2020-11-08 14:47:07+00:00,RT @ekin_ace: One whole @DominosMY regular pizza for me? No prob.. 44days confinement's  redemption. Soooo good.#shouldvetakelargeinstead…,0,1,1,[]
226,1341393386876628996,2020-12-22 14:41:19+00:00,RT @sharifahaminur: Dalam perjalanan menemuiku... https://t.co/H7uGByDvoV,0,1,2,[{'url': 'https://t.co/H7uGByDvoV'}]
227,1323937545026068481,2020-11-04 10:38:02+00:00,"Need an epic meal to amp up your geng hangout sesh? Tunggu apa lagi? Jom, order a Regular Pizza to enjoy 1 FREE Piz… https://t.co/2WEkIPXQE9",6,0,1,[{'url': 'https://t.co/2WEkIPXQE9'}]
228,1372411808909172737,2021-03-18 04:57:28+00:00,"Millions of Malaysians are talking about Domino's Top Secret sauce, a creamy, cheesy and garlic perfection. Are you… https://t.co/cWVbXZs8Zb",5,0,3,[{'url': 'https://t.co/cWVbXZs8Zb'}]
229,1314367961143025664,2020-10-09 00:51:56+00:00,RT @chaoticevilboi: boi homage nicely done 😳 https://t.co/Otae7C2kBY,0,1,2,[{'url': 'https://t.co/Otae7C2kBY'}]
230,1350734524934627330,2021-01-17 09:19:40+00:00,"Together, we can flatten the curve again. While you do your part, you can #CountOnDominos to do ours too. Our safet… https://t.co/1BBStqZ4Ik",5,0,1,[{'url': 'https://t.co/1BBStqZ4Ik'}]
231,1343505454672957442,2020-12-28 10:33:56+00:00,"Dah 3 minggu our Durian Lava Cake returned. 😎 Korang dah makan berapa biji dah? 😋 Admin admit, Admin order at least… https://t.co/tjzQIzn0jq",430,17,4,[{'url': 'https://t.co/tjzQIzn0jq'}]
232,1324563209102127104,2020-11-06 04:04:12+00:00,"Kali ni, Set Kasih &amp; Piza telah disampaikan kepada Hiichiikok Foundation. Senyuman mereka ini adalah bukti yang rak… https://t.co/dE10FvMNu8",0,0,2,[{'url': 'https://t.co/dE10FvMNu8'}]
233,1373089982567518212,2021-03-20 01:52:17+00:00,"Hi semua! Dah berapa hari kerja all day, sekarang masa untuk #OffDay!Nak makan piza tak perlu susah, dengan Pandu… https://t.co/89LIJFMZ3A",1,0,2,[{'url': 'https://t.co/89LIJFMZ3A'}]
234,1343354887942225922,2020-12-28 00:35:38+00:00,RT @Asyrafverymalay: Esok kita makan pizza yeaa. https://t.co/l4wg9lbXbU,0,1,2,[{'url': 'https://t.co/l4wg9lbXbU'}]
235,1349243755765723140,2021-01-13 06:35:53+00:00,Nampak gayanya piza teman admin malam ni .,8,2,2,[]
236,1315928849956306946,2020-10-13 08:14:21+00:00,"Bagi bersama-sama membendung penularan wabak yang kembali meningkat ini, kami sentiasa mengamalkan 'social distanci… https://t.co/NKKBwJmZvh",1,0,1,[{'url': 'https://t.co/NKKBwJmZvh'}]
237,1327142437450637312,2020-11-13 06:53:08+00:00,Pernah tak kau nak pizza dan pizza pun nak kau? 🍕,41,10,10,[]
238,1313489913141231618,2020-10-06 14:42:53+00:00,RT @brandon_pat91: This is great. Thank you,0,6,2,[]
239,1370571683606585350,2021-03-13 03:05:28+00:00,The best thing about working 💻 from home? Getting your fav pizza 🍕 with 50% off chicken side 🍗 delivered to you! 😍… https://t.co/ot2oSXlEbk,2,1,1,[{'url': 'https://t.co/ot2oSXlEbk'}]
240,1308626064873119744,2020-09-23 04:35:41+00:00,RT @_friedtofu728: Yang ni ke 🤭 https://t.co/ThiWBrfOhz,0,1,2,[]
241,1330436795507515392,2020-11-22 09:03:45+00:00,Don't say admin tak ajak! 😍👉🏻 https://t.co/GYgsA8dIP3,1,0,1,[{'url': 'https://t.co/GYgsA8dIP3'}]
242,1342726844630458368,2020-12-26 07:00:01+00:00,Tak tahu nak makan apa hari ni? 🤔 Piza 🍕 Domino's kan ada! Nikmati piza kegemaran daripada serendah RM5! 😱 Pesan se… https://t.co/XjbVxVyQlt,2,1,0,[{'url': 'https://t.co/XjbVxVyQlt'}]
