,id,date,text,likes,retweet,comments,urls
14,771558273925337088,2016-09-02 04:00:02+00:00,Kongsi #KFCBucketRia combo A bersama member-member tersayang pada nilai yang paling TIPTOP. https://t.co/igAqYQP4Bk https://t.co/nhJ0tetnVn,18,29,0,[{'url': 'https://t.co/igAqYQP4Bk'}]
15,1102169721279930368,2019-03-03 11:31:53+00:00,"To celebrate the new KFC Ghost Pepper, we are on a mission to find the states with a fiery soul like the famous pep… https://t.co/dMfGZbZMOX",1772,454,9,[{'url': 'https://t.co/dMfGZbZMOX'}]
16,804535585725526020,2016-12-02 04:00:05+00:00,Our classic Crispy Tenders never goes wrong when paired with your all-time-favorites. Get your Kombo Sensasi today! https://t.co/rsf1yhrd95,374,239,8,[]
17,857414125969952768,2017-04-27 02:00:32+00:00,"Perfect as gifts, rewards, and even prizes, our KFC Vouchers make it easier for you to decide what to get for those… https://t.co/jI9a2kvXvl",5,9,0,[{'url': 'https://t.co/jI9a2kvXvl'}]
18,782792337500012544,2016-10-03 04:00:11+00:00,Inilah alasan untuk keluar dengan rakan hari ini. ;) #KFCMalaysia https://t.co/1jjSRFNpEy,17,46,0,[]
19,807072288860319744,2016-12-09 04:00:02+00:00,"Have a case of the munchies? Head over to your nearest KFC outlet for a boneless, hot and spicy pick-me-up! https://t.co/GkiwHRpSao",284,194,5,[]
20,851283622174707713,2017-04-10 04:00:06+00:00,There’s not enough cheese in the world for him. Got kaki like that? Tag lah! #KFCKakiUnite https://t.co/W3Zt73CVoF,7,9,0,[]
21,1250323947490381830,2020-04-15 07:23:53+00:00,"Sekarang korang dah ada chance nak bukak KFC sendiri dekat rumah. Ada KitchenFC, KFCloset, KFoyerC...and apa lagi a… https://t.co/ObSvthKVQp",17,4,1,[{'url': 'https://t.co/ObSvthKVQp'}]
22,1059744354200313856,2018-11-06 09:48:37+00:00,"Fried, Grilled or Bake..May the light brighten your life with finger lickin’ joy, love and happiness. Wishing you a… https://t.co/lly4gFvwEN",3,2,0,[{'url': 'https://t.co/lly4gFvwEN'}]
23,887522398492282881,2017-07-19 04:00:03+00:00,"KFC Chicken ✓Cheezy Wedges ✓Whipped Potato ✓Carbonated Drinks ✓The final bill? From only RM26.90, and it's per… https://t.co/COnBPkim1W",313,239,8,[{'url': 'https://t.co/COnBPkim1W'}]
24,897963718558048256,2017-08-16 23:30:08+00:00,"Rain or shine, the Zinger Porridge never fails to leave a warm, fuzzy feeling in our tummies.Start Light, Start R… https://t.co/LSPXInEYEr",10,3,0,[{'url': 'https://t.co/LSPXInEYEr'}]
25,1045870299156176897,2018-09-29 02:58:05+00:00,"Ever tried a sweet, sweet, savoury juicy stack of nomnoms? Coming soon to a KFC near you. https://t.co/etHWNIhjoR",1,3,0,[]
26,905728245408030724,2017-09-07 09:43:35+00:00,"#Fact: Good food always tastes better when it's shared.So grab some friends, coz the Bucket Bersama is made to be… https://t.co/ZcZuuMYmE1",10,10,2,[{'url': 'https://t.co/ZcZuuMYmE1'}]
